bucket,artist,title,filePath,rvtr,matchedTitle,matchedArtist,score,artistScore,titleScore,tier,assigned,assignError
auto-matched,Georgie Fame,The Ballad Of Bonnie & Clyde,/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Georgie Fame - The Ballad Of Bonnie & Clyde.mp4,RVTR996220,The Ballad Of Bonnie Clyde,georgie fame,100,100,100,A,yes,
auto-matched,The Beach Boys,Good Vibrations (Studio),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Beach Boys - Good Vibrations (Studio).mp4,RVTR131267,Good Vibrations Studio,The Beach Boys,100,100,100,A,yes,
auto-matched,Lindgren,Sweet Dreams (Are Made of This),/Users/bobhopp/DJ MEDIA/VIDEO/2020's/Lindgren - Sweet Dreams (Are Made of This).mp4,RVTR496058,Sweet Dreams Are Made Of This,Lindgren,100,100,100,A,yes,
auto-matched,Across The Universe,All My Loving  (2007),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Across The Universe - All My Loving  (2007).mp4,RVTR783228,All My Loving 2007,Across The Universe,100,100,100,A,yes,
auto-matched,Across The Universe,Dear Prudence  (2007),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Across The Universe - Dear Prudence  (2007).mp4,RVTR395322,Dear Prudence 2007,Across The Universe,100,100,100,A,yes,
auto-matched,The Doors,Riders on the Storm (Vietnam),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/The Doors - Riders on the Storm (Vietnam).mp4,RVTR387558,Riders On The Storm Vietnam,The Doors,100,100,100,A,yes,
auto-matched,Paul Simon,Graceland & You Can Call Me Al,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Paul Simon - Graceland & You Can Call Me Al.MP4,RVTR156098,Graceland You Can Call Me Al,paul simon,100,100,100,A,yes,
auto-matched,Tom Jones,Green Green Grass of Home (TV),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Tom Jones - Green Green Grass of Home (TV).mp4,RVTR478189,Green Green Grass Of Home,tom jones,99,100,98,A,yes,
auto-matched,Korn,"Another Brick in the Wall, Pt. 1, 2, 3","/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Korn - Another Brick in the Wall, Pt. 1, 2, 3.mp4",RVTR961417,Another Brick In The Wall Pt 1 2 3,korn,100,100,100,A,yes,
auto-matched,Modern English,I Melt With You (Studio),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Modern English - I Melt With You (Studio).mp4,RVTR226325,I Melt With You Studio,modern english,100,100,100,A,yes,
auto-matched,Robin McNamara,Lay A Little Lovin' On Me (1970),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Robin McNamara - Lay A Little Lovin' On Me.mp4,RVTR357897,Lay A Little Lovin' On Me 1970,robin mcnamara,100,100,100,A,yes,
auto-matched,Lady Antebellum,Bartender [Music Video],/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Lady Antebellum - Bartender (Music Video).MP4,RVTR827825,Bartender Music Video,lady antebellum,100,100,100,A,yes,
auto-matched,Glenn Miller,Chattanooga Choo Choo  (1941),/Users/bobhopp/DJ MEDIA/VIDEO/1950's/Glenn Miller - Chattanooga Choo Choo (1941).mp4,RVTR290878,Chattanooga Choo Choo 1941,Glenn Miller,100,100,100,A,yes,
auto-matched,Rupert Holmes,Escape (The Piña Colada Song),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Rupert Holmes - Escape (The Piña Colada Song).mp4,RVTR644447,Escape The Pi A Colada Song,rupert holmes,100,100,100,A,yes,
auto-matched,John Parr,St. Elmo s Fire (Man in Motion),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/John Parr - St. Elmo s Fire (Man in Motion).mp4,RVTR545448,St Elmo S Fire Man In Motion,john parr,100,100,100,B,yes,
auto-matched,Bob Marley,Exodus (Lyrics),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Bob Marley & The Wailers - Exodus (Lyrics).mp4,RVTR257421,Exodus Lyrics,Bob Marley,100,100,100,A,yes,
auto-matched,Elton John,Crocidile Rock (Muppet Show),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Elton John - Crocidile Rock (Muppet Show).mp4,RVTR744249,Crocidile Rock Muppet Show,elton john,100,100,100,A,yes,
auto-matched,Elton John,Bennie And The Jets (1980 Live),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Elton John - Bennie And The Jets (1980 Live).mp4,RVTR173633,Bennie And The Jets 1980 Live,elton john,100,100,100,A,yes,
auto-matched,The Tremeloes,Here Comes My Baby  (Color),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Tremeloes - Here Comes My Baby (Color).mp4,RVTR468825,Here Comes My Baby Color,The Tremeloes,100,100,100,A,yes,
auto-matched,Olivia Newton John,I Honestly Love You,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Olivia Newton John - I Honestly Love You.mp4,RVTR782544,I Honestly Love You,olivia newton-john,100,100,100,B,yes,
auto-matched,Dave & Ansel Collins,Double Barrel (Live),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Dave & Ansel Collins - Double Barrel (Live).mp4,RVTR708473,Double Barrel Live,Dave & Ansel Collins,100,100,100,A,yes,
auto-matched,Billy Currington,Hey Girl (Lyric Video),/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Billy Currington - Hey Girl (Lyric Video).mp4,RVTR128668,Hey Girl Lyric Video,billy currington,100,100,100,A,yes,
auto-matched,Roy Orbison,Pretty Woman (Edited)  (1987),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Roy Orbison - Pretty Woman   (1987) (Edited).mp4,RVTR515912,Pretty Woman Edited 1987,roy orbison,100,100,100,A,yes,
auto-matched,Huey Lewis And The News,Hip To Be Square,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Huey Lewis And The News - Hip To Be Square.mp4,RVTR429305,Hip To Be Square,huey lewis,96,91,100,B,yes,
auto-matched,Horseshoes & Hand Grenades,'Old Man and Me' - Official Video,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Horseshoes & Hand Grenades - Old Man and Me.mp4,RVTR536785,'Old Man And Me' Official Video,Horseshoes & Hand Grenades,100,100,100,A,yes,
auto-matched,Paul McCartney & Wings,Silly Love Songs,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Paul McCartney & Wings - Silly Love Songs.mp4,RVTR680372,Silly Love Songs,wings,95,87,100,B,yes,
auto-matched,Louis Armstrong,What A Wonderful World .,/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Louis Armstrong - What A Wonderful World.mp4,RVTR412750,What A Wonderful World,louis armstrong,100,100,100,A,yes,
auto-matched,Steve Miller Band,The Joker (Promo Only),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Steve Miller Band - The Joker (Promo Only).mp4,RVTR712656,The Joker Promo Only,steve miller band,100,100,100,A,yes,
auto-matched,Eddie Money,Gimmie Some Water (Acoustic),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Eddie Money - Gimmie Some Water (Acoustic).mp4,RVTR523713,Gimmie Some Water Acoustic,eddie money,100,100,100,A,yes,
auto-matched,Fleetwood Mac,Silver Springs (The Dance),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Fleetwood Mac - Silver Springs (The Dance).mp4,RVTR941271,Silver Springs The Dance,fleetwood mac,100,100,100,A,yes,
auto-matched,Dire Straits,Sultans of Swing (Live Aid),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Dire Straits - Sultans of Swing (Live Aid).mp4,RVTR095530,Sultans Of Swing Live Aid,dire straits,100,100,100,A,yes,
auto-matched,Jeremih Ft. Yg,Don't Tell 'Em [Explicit],/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Jeremih feat. Yg - Don't Tell 'Em (Explicit).mp4,RVTR262019,Don'T Tell 'Em Explicit,Jeremih Ft. Yg,100,100,100,A,yes,
auto-matched,Ike and Tina Turner,Nutbush City Limits,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Ike and Tina Turner - Nutbush City Limits.mp4,RVTR822721,Nutbush City Limits,tina turner,97,93,100,B,yes,
auto-matched,Kiki Dee Band,I've got the music in me- 1974,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Kiki Dee Band - I've got the music in me- 1974.mp4,RVTR396910,I'Ve Got The Music In Me 1974,kiki dee band,100,100,100,A,yes,
auto-matched,Miguel Brown,"So Many Men, So Little Time","/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Miguel Brown - So Many Men, So Little Time.mp4",RVTR526354,So Many Men So Little Time,Miguel Brown,100,100,100,A,yes,
auto-matched,Rufus & Chaka Khan,Tell Me Something Good,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Rufus & Chaka Khan - Tell Me Something Good.mp4,RVTR799433,Tell Me Something Good,rufus,95,88,100,B,yes,
auto-matched,Huey Lewis And The News,I Want A New Drug,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Huey Lewis And The News - I Want A New Drug.mp4,RVTR777476,I Want A New Drug,huey lewis,96,91,100,B,yes,
auto-matched,Shaggy Ft Rayvon,Angel (Live) (Concert),"/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Shaggy feat. Rayvon - Angel (Concert, Live).mp4",RVTR855905,Angel Live Concert,Shaggy Ft Rayvon,100,100,100,A,yes,
auto-matched,Wild Cherry,Play That Funky Music (Live),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Wild Cherry - Play That Funky Music (Live).mp4,RVTR983673,Play That Funky Music Live,wild cherry,100,100,100,A,yes,
auto-matched,Jimmy Castor Bunch,Troglodyte (Cave Man),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Jimmy Castor Bunch - Troglodyte (Cave Man).mp4,RVTR711949,Troglodyte Cave Man,jimmy castor bunch,100,100,100,A,yes,
auto-matched,REO Speedwagon,Ridin' the Storm Out (1981),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/REO Speedwagon - Ridin' the Storm Out (1981).mp4,RVTR290363,Ridin' The Storm Out 1981,reo speedwagon,100,100,100,A,yes,
auto-matched,The Osmonds,We Got To Live Together (1972),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/The Osmonds - We Got To Live Together (1972).mp4,RVTR803729,We Got To Live Together 1972,The Osmonds,100,100,100,A,yes,
auto-matched,Eric Church,Like Jesus Does (Lyric Video),/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Eric Church - Like Jesus Does (Lyric Video).mp4,RVTR920509,Like Jesus Does Lyric Video,eric church,100,100,100,A,yes,
auto-matched,Across The Universe,Come Together  (2007),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Across The Universe - Come Together  (2007).mp4,RVTR429053,Come Together 2007,Across The Universe,100,100,100,A,yes,
auto-matched,Across The Universe,I Am The Walrus  (2007),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Across The Universe - I Am The Walrus  (2007).mp4,RVTR230481,I Am The Walrus 2007,Across The Universe,100,100,100,A,yes,
auto-matched,Fabolous,You Be Killin Em (Clean Version),/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Fabolous - You Be Killin Em (Clean Version).mp4,RVTR557815,You Be Killin Em Clean Version,fabolous,100,100,100,A,yes,
auto-matched,Phil Collins,Find A Way To My Heart (Live),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Phil Collins - Find A Way To My Heart (Live).mp4,RVTR762817,Find A Way To My Heart Live,phil collins,100,100,100,A,yes,
auto-matched,Marty Robbins,"Green, Green, Grass of Home","/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Marty Robbins - Green, Green, Grass of Home.mp4",RVTR891818,Green Green Grass Of Home,marty robbins,100,100,100,A,yes,
auto-matched,REO Speedwagon,Keep On Loving You (Clean),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/REO Speedwagon - Keep On Loving You (Clean).mp4,RVTR038754,Keep On Loving You Clean,reo speedwagon,100,100,100,A,yes,
auto-matched,Cyndi Lauper,All Through the Night (Live),/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Cyndi Lauper - All Through the Night (Live).mp4,RVTR742488,All Through The Night Live,cyndi lauper,100,100,100,A,yes,
auto-matched,Cali Swag District,Teach Me How To Dougie {Official Video},/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Cali Swag District - Teach Me How To Dougie.mp4,RVTR184775,Teach Me How To Dougie Official Video,cali swag district,100,100,100,A,yes,
auto-matched,Across The Universe,Let It Be  (2007),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Across The Universe - Let It Be  (2007).mp4,RVTR683691,Let It Be 2007,Across The Universe,100,100,100,A,yes,
auto-matched,Bill Withers,"Lonely Town, Lonely Street","/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Bill Withers - Lonely Town, Lonely Street.mp4",RVTR195622,Lonely Town Lonely Street,Bill Withers,100,100,100,A,yes,
auto-matched,Ring Of Fire,Johnny Cash & Dj Serj Moldova,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Ring Of Fire - Johnny Cash & Dj Serj Moldova.mp4,RVTR144992,Johnny Cash Dj Serj Moldova,Ring Of Fire,100,100,100,A,yes,
auto-matched,Black Eyed Peas,Meet Me Halfway (original),/Users/bobhopp/DJ MEDIA/VIDEO/2000's/Black Eyed Peas - Meet Me Halfway (original).mp4,RVTR189856,Meet Me Halfway Original,black eyed peas,100,100,100,A,yes,
auto-matched,The Royal Guardsmen ‎,Snoopy Vs  The Red Baron,/Users/bobhopp/DJ MEDIA/VIDEO/1960's/The Royal Guardsmen ‎ - Snoopy Vs  The Red Baron.mp4,RVTR494013,Snoopy Vs The Red Baron,The Royal Guardsmen,100,100,100,B,yes,
auto-matched,Roy Orbison,In Dreams (Blue Velvet)  (1986),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Roy Orbison - In Dreams   (1986) (Blue Velvet).mp4,RVTR769496,In Dreams Blue Velvet 1986,roy orbison,100,100,100,A,yes,
auto-matched,The Kentucky Headhunters,"Oh, Lonesome Me","/Users/bobhopp/DJ MEDIA/VIDEO/1980's/The Kentucky Headhunters - Oh, Lonesome Me.mp4",RVTR781505,Oh Lonesome Me,The Kentucky Headhunters,100,100,100,A,yes,
auto-matched,DeFranco Family,"Heartbeat, Its A Lovebeat","/Users/bobhopp/DJ MEDIA/VIDEO/1970's/DeFranco Family - Heartbeat, Its A Lovebeat.mp4",RVTR793891,Heartbeat Its A Lovebeat,defranco family,100,100,100,A,yes,
auto-matched,Lil Dicky,Freaky Friday feat. Chris Brown,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Lil Dicky feat. Chris Brown - Freaky Friday.mp4,RVTR202728,Freaky Friday Feat Chris Brown,lil dicky,100,100,100,A,yes,
auto-matched,Lou Reed,Perfect Day(1996) (Trainspotting),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Lou Reed - Perfect Day(1996) (Trainspotting).mp4,RVTR423414,Perfect Day 1996 Trainspotting,lou reed,100,100,100,A,yes,
auto-matched,Huey Lewis And The News,The Power of Love,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Huey Lewis And The News - The Power of Love.mp4,RVTR880976,The Power Of Love,huey lewis,96,91,100,B,yes,
auto-matched,All American Rejects,Dirty Little Secret,/Users/bobhopp/DJ MEDIA/VIDEO/2000's/All American Rejects - Dirty Little Secret.mp4,RVTR906556,Dirty Little Secret,all-american rejects,100,100,100,B,yes,
auto-matched,Melanie,"What Have They Done To My Song, Ma","/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Melanie - What Have They Done To My Song, Ma.mp4",RVTR581422,What Have They Done To My Song Ma,melanie,100,100,100,A,yes,
auto-matched,Cole Swindell,Chillin' It (Official Video),/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Cole Swindell - Chillin' It (Official Video).mp4,RVTR311136,Chillin' It Official Video,cole swindell,100,100,100,A,yes,
auto-matched,Birdman f./Nicki Minaj & Lil Wayne,Y.U. Mad,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Birdman f._Nicki Minaj & Lil Wayne - Y.U. Mad.mp4,RVTR953252,Y U Mad,Birdman f./Nicki Minaj & Lil Wayne,100,100,100,A,yes,
auto-matched,Kenny Loggins,Whenever I Call You  Friend,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Kenny Loggins - Whenever I Call You  Friend.mp4,RVTR907864,Whenever I Call You Friend,kenny loggins,100,100,100,A,yes,
auto-matched,Dave Clark Five,Everybody Knows (Shindig),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Dave Clark Five - Everybody Knows (Shindig).mp4,RVTR782368,Everybody Knows Shindig,dave clark five,100,100,100,A,yes,
auto-matched,Across The Universe,It Won't Be Long  (2007),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Across The Universe - It Won't Be Long  (2007).mp4,RVTR196132,It Won'T Be Long 2007,Across The Universe,100,100,100,A,yes,
auto-matched,Jake Owen,Anywhere With You (Lyric Video),/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Jake Owen - Anywhere With You (Lyric Video).mp4,RVTR321401,Anywhere With You Lyric Video,jake owen,100,100,100,A,yes,
auto-matched,Wayne Newton,Daddy Don't You Walk So Fast (1972),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Wayne Newton - Daddy Don't You Walk So Fast.mp4,RVTR568977,Daddy Don'T You Walk So Fast 1972,wayne newton,100,100,100,A,yes,
auto-matched,David Guetta f./Rihanna,Who's That Chick?,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/David Guetta f._Rihanna - Who's That Chick_.mp4,RVTR983624,Who'S That Chick,David Guetta f./Rihanna,100,100,100,A,yes,
auto-matched,"Offspring, The","Kristy, Are You Doing Okay","/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Offspring, The - Kristy, Are You Doing Okay.mp4",RVTR637118,Kristy Are You Doing Okay,"Offspring, The",100,100,100,A,yes,
auto-matched,Gladys Knight & B.B.King,The Thrill Is Gone,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Gladys Knight & B.B.King - The Thrill Is Gone.mp4,RVTR732191,The Thrill Is Gone,Gladys Knight & B.B. King,100,100,100,B,yes,
auto-matched,Commodores,Brick House (Midnight Special),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Commodores - Brick House (Midnight Special).mp4,RVTR223769,Brick House Midnight Special,commodores,100,100,100,A,yes,
auto-matched,Kool & The Gang,Funky Stuff & Jungle Boogie,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Kool & The Gang - Funky Stuff & Jungle Boogie.mp4,RVTR998404,Funky Stuff Jungle Boogie,Kool & The Gang,100,100,100,A,yes,
auto-matched,Bonnie Tyler,Have You Ever Seen the Rain?,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Bonnie Tyler - Have You Ever Seen the Rain_.mp4,RVTR794771,Have You Ever Seen The Rain,bonnie tyler,100,100,100,A,yes,
auto-matched,He Can't Love You,Michael Stanley Band  MSB,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/He Can't Love You - Michael Stanley Band  MSB.mp4,RVTR634342,Michael Stanley Band Msb,He Can't Love You,100,100,100,A,yes,
auto-matched,Madonna,Vogue (MTV Video Music Awards 1990),/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Madonna - Vogue (MTV Video Music Awards 1990).mp4,RVTR115068,Vogue Mtv Video Music Awards 1990,madonna,100,100,100,A,yes,
auto-matched,Lady GaGa,Marry The Night (Single Version),/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Lady GaGa - Marry The Night (Single Version).mp4,RVTR366040,Marry The Night Single Version,lady gaga,100,100,100,A,yes,
auto-matched,Gilbert O'Sullivan,"Alone Again, Naturally","/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Gilbert O'Sullivan - Alone Again, Naturally.mp4",RVTR259650,Alone Again Naturally,gilbert o'sullivan,100,100,100,A,yes,
auto-matched,Kings,This Beat Goes On:Switchin To Glide,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Kings - This Beat Goes On_Switchin To Glide.mp4,RVTR443879,This Beat Goes On Switch Into Glide,kings,100,100,100,A,yes,
auto-matched,Roy Orbison,Pretty Woman (Extended)  (1987),/Users/bobhopp/DJ MEDIA/VIDEO/1960's/Roy Orbison - Pretty Woman   (1987) (Extended).mp4,RVTR870712,Pretty Woman,roy orbison,95,100,91,A,yes,
auto-matched,John Cougar Mellencamp,R.O.C.K. In The U.S.A,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/John Cougar Mellencamp - R.O.C.K. In The U.S.A.mp4,RVTR209573,R O C K In The U S A,john cougar mellencamp,100,100,100,A,yes,
auto-matched,Scorpions,Rock You Like a Hurricane (Live),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Scorpions - Rock You Like a Hurricane (Live).mp4,RVTR939624,Rock You Like A Hurricane Live,scorpions,100,100,100,A,yes,
auto-matched,Travis Porter,Make It Rain (Clean Version),/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Travis Porter - Make It Rain (Clean Version).mp4,RVTR250901,Make It Rain Clean Version,travis porter,100,100,100,A,yes,
auto-matched,Johnny Lee,Looking For Love (Urban Cowboy),/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Johnny Lee - Looking For Love (Urban Cowboy).mp4,RVTR541400,Looking For Love Urban Cowboy,johnny lee,100,100,100,A,yes,
auto-matched,Nathaniel Rateliff & The Night Sweats,S.O.B.,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Nathaniel Rateliff & The Night Sweats - S.O.B.mp4,RVTR801828,S O B,Nathaniel Rateliff & The Night Sweats,100,100,100,A,yes,
auto-matched,Chris Lane,"Big, Big Plans (Video For Lauren)","/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Chris Lane - Big, Big Plans (Video For Lauren).mp4",RVTR775135,Big Big Plans Video For Lauren,chris lane,100,100,100,B,yes,
auto-matched,Elton John,Bennie and the Jets (Soul Train),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Elton John - Bennie and the Jets (Soul Train).mp4,RVTR648898,Bennie And The Jets Soul Train,elton john,100,100,100,A,yes,
auto-matched,Georgia Satellites,Battleship Chains (1986),/Users/bobhopp/DJ MEDIA/VIDEO/COUNTRY/FILL/Georgia Satellites - Battleship Chains (1986).mp4,RVTR189801,Battleship Chains 1986,georgia satellites,100,100,100,A,yes,
auto-matched,"Sinclar, Bob f.Steve Edwards","World, Hold On","/Users/bobhopp/DJ MEDIA/VIDEO/TECHNO/Sinclar, Bob f.Steve Edwards - World, Hold On.mp4",RVTR856674,World Hold On,"Sinclar, Bob f.Steve Edwards",100,100,100,A,yes,
auto-matched,Gnash Ft. Olivia O'brien,"I Hate U, I Love U","/Users/bobhopp/DJ MEDIA/VIDEO/2010's/Gnash feat. Olivia O'brien - I Hate U, I Love U.mp4",RVTR396327,I Hate U I Love U,Gnash Ft. Olivia O'brien,100,100,100,A,yes,
auto-matched,Brian Setzer Orchestra,"Jump, Jive And Wail","/Users/bobhopp/DJ MEDIA/VIDEO/1990's/Brian Setzer Orchestra - Jump, Jive And Wail.mp4",RVTR373976,Jump Jive And Wail,brian setzer orchestra,100,100,100,A,yes,
auto-matched,Andy Williams,Where Do I Begin (Love Story),/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Andy Williams - Where Do I Begin (Love Story).mp4,RVTR502055,Where Do I Begin Love Story,andy williams,100,100,100,A,yes,
auto-matched,Boney M.,Hooray! Hooray! It s a Holi-Holiday,/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Boney M. - Hooray! Hooray! It s a Holi-Holiday.mp4,RVTR889230,Hooray Hooray It S A Holi Holiday,boney m,100,100,100,B,yes,
auto-matched,Black Sabbath feat. Ozzy Osbourne,Paranoid,/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Black Sabbath feat. Ozzy Osbourne - Paranoid.mp4,RVTR731814,Paranoid,black sabbath,96,90,100,B,yes,
auto-matched,Frankie Goes to Hollywood,Relax (Festival),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Frankie Goes to Hollywood - Relax (Festival).mp4,RVTR211367,Relax Festival,frankie goes to hollywood,100,100,100,A,yes,
auto-matched,Various Artists,When The Levee Breaks (2020),/Users/bobhopp/DJ MEDIA/VIDEO/2020's/Various Artists - When The Levee Breaks (2020).mp4,RVTR504288,When The Levee Breaks 2020,various artists,100,100,100,A,yes,
auto-matched,Frankie Valli,"December, 1963 (Oh What A Night)","/Users/bobhopp/DJ MEDIA/VIDEO/1970's/Frankie Valli - December, 1963 (Oh What A Night).mp4",RVTR894729,December 1963 Oh What A Night,frankie valli,100,100,100,B,yes,
auto-matched,Wham!,Everything She Wants (Official Video),/Users/bobhopp/DJ MEDIA/VIDEO/1980's/Wham! - Everything She Wants (Official Video).mp4,RVTR596550,Everything She Wants Official Video,wham!,100,100,100,A,yes,
auto-matched,The Weeknd Ft. Kendrick Lamar,Sidewalks [,/Users/bobhopp/DJ MEDIA/VIDEO/2010's/The Weeknd feat. Kendrick Lamar - Sidewalks [.mp4,RVTR822004,Sidewalks,The Weeknd Ft. Kendrick Lamar,100,100,100,A,yes,
